comment_id,body,rating
Ugh3PBuaITOM6XgCoAEC,not understand hes stil geting hate chanel prety useful sometimes,1
Ugzt8d4JB8YVV1ogqi94AaABAg,remember al  year old edgelords geting mad at this thing is  right,1
Ugw4IyR03tfu9JD4A4p4AaABAg,yes do it science exploration setling mars yes mon not if not delay mars dep space gateway not know sems like masive very expansive distraction like video please do it,1
UgjW_XjrGVmOiHgCoAEC,wow trols out force here if not want se it then did even come lok at video as me im about get dresed head ot theater,1
Ugztm649sKgHdXSyanx4AaABAg,put spiner back his nose hapy,1
UgyyZgg2kULZsLwTMjF4AaABAg,honestly one beter videos ive sen days gave like,1
UgyKo9Sn_MgbLDrJOHh4AaABAg,im glad spontaneously put everyones recomendations not know am,1
UgwrwKVtQ_a0sqEO6Np4AaABAg,no its not luck around long music best they go straight heart listeners love love,1
Ugx3VdIT8qpRRivQkN14AaABAg,campaign not even bad beter than bo,1
Ugxj1MCCi75SUlG4wdB4AaABAg,there s thing caled music used exsist hes captured get real over not these guys talk fast al fake same em greatest not get his respect deserves do new gay skiny gean inter web milenials what ever those other things there no abominations explain them thank god one last real men shout out marshal,1
Ugyl6qbAISxZ3_OXa3J4AaABAg,hi backfrontsidenonebeautifuland ugly ok ok im done nice met,1
UgylkUQ4F22TbxW-6TZ4AaABAg,best rewind al life laugh,1
UgzfPtEttNuO3TRrJ3Z4AaABAg,al people disliked vid were prob laughing hard they mis clicked,1
UgwCeLX_f_z_8cob2Zl4AaABAg,not let peoples opinions get down if enjoy making videos like andor enjoy raping then keping doing it chanel yours cant let people who bash content dictate what upload thought great kep up god work,1
Ugh9FqWWrKId53gCoAEC,against movie tok litle sister se it not as bad as thought acting fantastic there were some honest god hilarious scenes,1
UgzxyBPDTL4sCFlCKId4AaABAg,its  now anyone stil watching masterpiece,1
Ugwt2UtEahbP-X39PLR4AaABAg,here before masterpiece gets b,1
UgyaRMc2SF-VjpdA60p4AaABAg,pure poetic perfection there no old vs new eminem there only eminem,1
UgxA2dzgIdI6-D_3mbd4AaABAg,wtf there much hate its not even bad at al strong mesage god lyrics col video nice beat alright flow mean its not absolute banger or anything its not terible hes not raper made rap song obviously its not going great atleast trying bet did alot beter than every single person who disliked video could ever wil ever do if they tried make song music video,1
UgyNflmUQ5KCowljM5V4AaABAg,love how selena having fun carpol karaoke love american quen shes amazing talented thats love her everybody stop hating quen,1
UgwXZZDk24_rlRYC3HZ4AaABAg,oh no song has more dislikes than likes laugh song catchy tho,1
UgwL7GI89mb2zHukdhR4AaABAg,col how many yal visited recently we mis liza david ah,1
UgjoUlIasqZJL3gCoAEC,not know people hate game if loks god friends tel not buy peace crap im stil gona buy not care what friends say also people love old games beter when they make more cal duty games they going play infinite warfare they going say new one sucks,1
UgyxLKDwAmwfrUsKUy14AaABAg,have watched video many times can basicaly recite whole thing with him,1
UgzD29wL3bWCZD68li94AaABAg,cant understand this amazing god smile,1
UgxMe4A7lm4h9NqVijF4AaABAg,not get hate thisi loved original loved one peace laugh,1
UggQrR6oaoo8HHgCoAEC,believe you know tel truth,1
UgzbMRy_lPgAd8znEj14AaABAg,she stil have alex ruso laugh from wizard waverly place shes adorable swet,1
UgylNX3R8i2SjO6VivB4AaABAg,everyone freaking out about reaction this think youre one few people who reacted apropriately,1
UgzTZs7p6Jh1HgiIb3V4AaABAg,game actualy realy fun amazing time period came out,1
UgzYBrTgX6nLskQR3yZ4AaABAg,oh mat love you seriously awesome song vid swetheart,1
Ugwo_5zZwk5ZnJ_ZGud4AaABAg,game how do diversity stuf harlem helfighters realy interesting game inspired lok more into them,1
UgzyRXcHCqnAyLbrxut4AaABAg,apology god its quick snapy no long pauses not try shine god light him,1
UghrQ_ci2MLiOngCoAEC,laugh ending kiled true said though should take down,1
UgwVMi3F20UbY_TIdTN4AaABAg,not  its actualy  actualy one fav god,1
UgzHYFm5Mhpe8jHUafR4AaABAg,wow shes sucesful shes stil probably making money of video made almost  years ago,1
UgjiyQyN2TnfEXgCoAEC,kem agre should punished many people died orlando shoting realy fucked up joey salads not understand hate geting from video,1
Uggeyx3hApLy33gCoAEC,game op god job cal duty,1
Ugze1el-PCFOcvioK3p4AaABAg,kep up fn al america outside its corupt liberal cities laughing at guys hard guys our saturday night live laugh,1
UgzZVIp1FLWmhvdsfvh4AaABAg,made  years ago beter than   wonder whats ,1
Ugwd1M9dsoGlQpYKNAd4AaABAg,damn game came out over  years ago stil beter than most modern games market,1
UgzDWYIPMP4peJIeV6t4AaABAg,por guy now what fels like am bulied am only ,1
UgzbEWsRyvj7zLA5OIR4AaABAg,cast with iconic women love here,1
Ugx6PRawh6HegyNegpZ4AaABAg,actualy fire great bars god beat god mesage catchy hok has everything ricegum jake paul not have yet yet much hatedamn shame,1
UgwI8xJqWPvwLsCQqvt4AaABAg,honest best made polished foil bal have ever sen youtube al others trash laugh,1
UgyQF7cRqPaOS4M0Ind4AaABAg,eminem rap fast people say white rapers shot fastest rapepr int world white no mater what anyone says stil rap god everyone loves no mater what not listen any haters cause they not listening right ben,1
Ugy7TRKt9drjPFhdn0p4AaABAg,lez get  bilion views january  her first solo hit bilion,1
UgxF7Fg5lbJbIWA52NR4AaABAg,great rhythm length want stronger hok ,1
UgydLyQnMVBJnf3LuI54AaABAg,absolutely beter than youtube rewind,1
UgwZiHFZZgAmnbGseSl4AaABAg,many dislikes god mat please kep doing stuf like awesome im scared youl take hate heart give up please please please not,1
Ugx9fT7C8Xgbv9Gt_6d4AaABAg,swear th time watching damn video know al lines it its to feckin funy,1
UgxmpiiKTK17_jtxffh4AaABAg,im gona give like anyways cause cmon bros cal duty,1
UgwRY4v4g-kEvry4-w14AaABAg,they cute together even as friends,1
UggBc0X49FFkHngCoAEC,screw haters theres lot girl power film deal with it,1
UgxZ2yT5FiSP2uuTJRV4AaABAg,mathew humble god god job guys love it love know yal put lot hard work into this,1
Ugzvn8Fx2j7REnSQ2rh4AaABAg,day birthday yes meme birthday,1
UgzDZIRyJAzycva5se14AaABAg,hats of you at first not sure if parody or whatnot mater had watching whole thing change scares people fear inward depresion fear going outward anger people fear what they not understand folow do you mr santaro ones mater not mind ones who mind not mater god ya,1
UgxTBHbT7OwT-pPS2QJ4AaABAg,mat love mesage behind people hating they not se mesage trying give everyone stay true bud we love kayla,1
Ugw0EVvgFWjWzu5KLtZ4AaABAg,nice cause think people beautiful way they are love ya,1
UgyYLrW3WLwS3l9qNop4AaABAg, them efortles vocals though scared people say she cant sing live always says she lip syncs,1
UgwB0A_yKu-iSFOF5g54AaABAg,im not much rap person something can definitely enjoy awesome work with video by way almost not recognize mat when started raping,1
UggnESM-s6_SwHgCoAEC,sen today with son thought god entertaining movie most people giving bad reviews guaranted not even se,1
Ugx0gdahvpuN-Y9QpNt4AaABAg,people dislike video because high dislike count truth iw one beter cod games opinion beter than both aw bo opinion,1
UgxK8qEEz5jmQvAw7KF4AaABAg,game one best space games have played life at least future game acurate not like previous part game does not deserve malice from people hope new part game wil released,1
Ugz3ssJA0C7gQdzCOc54AaABAg,not know about whole feminists holywod remake stufbut found movie exciting cast great especialy performances laughway blanchet got meofcourse its not oceans triologybut know its prety god flick imo,1
UgzjFiEN6e67kJ8Cd_l4AaABAg,love song some may hate they have opinions to eminem best,1
Ugitk8_k1OQ_HHgCoAEC,wow love gameplay its agresive litle bit soft hates futures love just gameplay,1
UgzRerdrN2D2wUE0JJp4AaABAg,do drinking milk staying healthy doe,1
UgyEB1mo08zXK82BFNZ4AaABAg,lets honest when first came out rewind had its fair share problems criticism cant lie compared other after this technicaly last god youtube rewind,1
Ugz3xBvwls78Sd_zjqZ4AaABAg,hey mat love song socan find spotify want playlist like now,1
Ugzbib658yXt__M-2g94AaABAg,ive literaly ben listening year gets beter every time,1
UgwxDUM3DlAVN9exOjF4AaABAg,those days where god anyone else here after watching mr beasts youtube  rewind if not watched go watch now,1
Ugx_4e79MMnbtkMjfnZ4AaABAg,not know gigi her wife had baby not ben watching her videos while congrats gigi nates god luck,1
Ugw2KJsg6iAGFZEY3iV4AaABAg,one best music video have heard mat not pay atention al crazy ones disliking video kep doing what you,1
UghbqxKdFYabmngCoAEC,watched movie last night found hilarious who cares about sex heroism when movie acting superb may some morons might care who cares about morons anyway,1
